/muse/elements/beta_absolute,"([3], 1.2401385307312012, 0.8600316643714905, 0.3943966031074524, 1.392461895942688)"
/muse/elements/delta_absolute,"([0], 1.0229460000991821, -0.25284773111343384, -0.6192611455917358, 1.4691663980484009)"
/muse/elements/theta_absolute,"([1], 0.904011070728302, -0.1756073236465454, -0.1921965777873993, 1.2217782735824585)"
/muse/elements/gamma_absolute,"([4], 1.005882740020752, 0.6789730787277222, 0.29060423374176025, 1.2999969720840454)"
/muse/elements/alpha_absolute,"([2], 1.12672758102417, 0.41834893822669983, 0.15448105335235596, 1.4093388319015503)"
/muse/elements/beta_absolute,"([3], 1.2401385307312012, 0.8176715970039368, 0.39246225357055664, 1.4924488067626953)"
/muse/elements/delta_absolute,"([0], 1.0229460000991821, -0.21574802696704865, -0.5407334566116333, 1.2487229108810425)"
/muse/elements/theta_absolute,"([1], 0.904011070728302, -0.14570380747318268, -0.20197218656539917, 1.3193145990371704)"
/muse/elements/gamma_absolute,"([4], 1.005882740020752, 0.6574281454086304, 0.18466012179851532, 1.2090893983840942)"
/muse/elements/alpha_absolute,"([2], 1.12672758102417, 0.419983446598053, 0.15247400104999542, 1.4093388319015503)"
/muse/elements/beta_absolute,"([3], 1.2401385307312012, 0.7983541488647461, 0.39165595173835754, 1.503434658050537)"
/muse/elements/delta_absolute,"([0], 1.0229460000991821, -0.20521877706050873, -0.46470722556114197, 1.251018762588501)"
/muse/elements/theta_absolute,"([1], 0.904011070728302, -0.14510351419448853, -0.213232159614563, 1.3333920240402222)"
/muse/elements/gamma_absolute,"([4], 1.005882740020752, 0.6485162973403931, 0.20442982017993927, 1.1640082597732544)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.40561142563819885, 0.13499099016189575, 1.4392704963684082)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.7455056309700012, 0.3248390257358551, 1.4130882024765015)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, -0.26385870575904846, -0.22861115634441376, 1.2359299659729004)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.646480143070221, 0.24911971390247345, 1.1005011796951294)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, -0.1268344223499298, -0.29834869503974915, 1.3199607133865356)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.40561142563819885, 0.14778795838356018, 1.2081401348114014)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.6827372908592224, 0.27548372745513916, 1.3955051898956299)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, -0.1620682179927826, -0.19827741384506226, 1.2089537382125854)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, -0.09757473319768906, -0.22895343601703644, 1.3331269025802612)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.6238399147987366, 0.2512187063694, 1.017216682434082)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.4058852791786194, 0.17566174268722534, 1.2081401348114014)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.6476603150367737, 0.26019203662872314, 1.3955051898956299)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, -0.009406019933521748, -0.13739772140979767, 1.2089537382125854)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, -0.03789820149540901, -0.15238094329833984, 1.3331269025802612)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.6118094325065613, 0.2685396075248718, 1.017216682434082)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.4090079665184021, 0.18928538262844086, 1.2081401348114014)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.570053219795227, 0.22972050309181213, 1.3955051898956299)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, 0.32096394896507263, 0.08407050371170044, 1.2089537382125854)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.5846081972122192, 0.3179335594177246, 1.017216682434082)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, 0.09074302017688751, -0.04864845052361488, 1.3331269025802612)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.1699400544166565, 0.20891042053699493, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.5158264636993408, 0.30570271611213684, 1.269649863243103)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, 0.36317896842956543, 0.0749448835849762, 1.1748805046081543)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, 0.06187397241592407, -0.12679606676101685, 1.2988183498382568)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.5239623785018921, 0.1915380358695984, 1.0740618705749512)"
/muse/elements/alpha_absolute,"([2], 1.1258678436279297, 0.29263633489608765, 0.21985726058483124, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 1.2444403171539307, 0.48717984557151794, 0.38026392459869385, 1.269649863243103)"
/muse/elements/delta_absolute,"([0], 1.084018588066101, 0.36284056305885315, 0.07537758350372314, 1.1748805046081543)"
/muse/elements/theta_absolute,"([1], 0.8147156834602356, 0.060627974569797516, -0.22555109858512878, 1.2988183498382568)"
/muse/elements/gamma_absolute,"([4], 1.0733741521835327, 0.497597336769104, 0.23671403527259827, 1.0740618705749512)"
/muse/elements/alpha_absolute,"([2], 0.8343690037727356, 0.3096678555011749, 0.22269898653030396, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 0.8177490234375, 0.4767281711101532, 0.38659238815307617, 1.269649863243103)"
/muse/elements/theta_absolute,"([1], 1.118363618850708, 0.06466700881719589, -0.28200316429138184, 1.2988183498382568)"
/muse/elements/delta_absolute,"([0], 0.539822518825531, 0.3427274823188782, 0.08647842705249786, 1.1748805046081543)"
/muse/elements/gamma_absolute,"([4], 0.790489673614502, 0.49750176072120667, 0.24937137961387634, 1.0740618705749512)"
/muse/elements/alpha_absolute,"([2], 0.9386953711509705, 0.3079867362976074, 0.22269898653030396, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 0.8147295117378235, 0.46093180775642395, 0.3860422968864441, 1.269649863243103)"
/muse/elements/delta_absolute,"([0], 0.5625385642051697, 0.2902955710887909, 0.06796565651893616, 1.1748805046081543)"
/muse/elements/theta_absolute,"([1], 1.1361368894577026, 0.04491293430328369, -0.38452234864234924, 1.2988183498382568)"
/muse/elements/gamma_absolute,"([4], 0.7800326347351074, 0.49959132075309753, 0.25124743580818176, 1.0740618705749512)"
/muse/elements/alpha_absolute,"([2], 1.1156504154205322, 0.27688708901405334, 0.12869907915592194, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 0.8305497169494629, 0.4271256923675537, 0.3601589798927307, 1.269649863243103)"
/muse/elements/delta_absolute,"([0], 0.7063592076301575, -0.04089030995965004, -0.15777364373207092, 1.1748805046081543)"
/muse/elements/theta_absolute,"([1], 1.14360773563385, -0.08210092037916183, -0.7320101857185364, 1.2988183498382568)"
/muse/elements/gamma_absolute,"([4], 0.7610476016998291, 0.532901406288147, 0.22317735850811005, 1.0740618705749512)"
/muse/elements/delta_absolute,"([0], 0.7217145562171936, -0.1395074874162674, -0.22309644520282745, 1.1748805046081543)"
/muse/elements/gamma_absolute,"([4], 0.7657800912857056, 0.5518027544021606, 0.22330109775066376, 1.0740618705749512)"
/muse/elements/beta_absolute,"([3], 0.8763310313224792, 0.4314351975917816, 0.3508327603340149, 1.269649863243103)"
/muse/elements/alpha_absolute,"([2], 1.1526473760604858, 0.331119567155838, 0.16597257554531097, 1.1054168939590454)"
/muse/elements/theta_absolute,"([1], 1.1403011083602905, -0.10601737350225449, -0.7228879332542419, 1.2988183498382568)"
/muse/elements/alpha_absolute,"([2], 1.2268589735031128, 0.39138785004615784, 0.15232200920581818, 1.1054168939590454)"
/muse/elements/beta_absolute,"([3], 1.0423747301101685, 0.4450780749320984, 0.3279339075088501, 1.269649863243103)"
/muse/elements/delta_absolute,"([0], 0.7831644415855408, -0.2502507269382477, -0.2550283968448639, 1.1748805046081543)"
/muse/elements/theta_absolute,"([1], 1.163194179534912, -0.1309620589017868, -0.6505687832832336, 1.2988183498382568)"
/muse/elements/gamma_absolute,"([4], 0.7771833539009094, 0.5954246520996094, 0.23796360194683075, 1.0740618705749512)"
